date,tensiometer_40,tensiometer_80,tdr_water_40,tdr_water_80,tdr_salt_40,tdr_salt_80,eto (mm/day),vpd (kPa),frond_growth_rate,irrigation,D,E,100,50
2024-10-04,0.22705131686200955,0.132894721946363,0.1522213632887797,0.23729515245991914,0.14643301196424802,0.12000642196150785,5.642019159,2.096256857,3.2800916699999902,181.6,0,1,0,1
2024-10-04,0.08259128638850188,0.6184405882944843,0.31335546362154376,0.34472200086913446,0.5888873249349004,0.21834674586137817,5.642019159,2.096256857,3.360983339999997,181.6,1,0,0,1
2024-10-05,0.18783003810142387,0.12110883596054467,0.15267609478442462,0.2395027807301637,0.14766462573017103,0.12071685163092041,5.749949454,2.043037184,3.081800000000001,179.1,0,1,0,1
2024-10-05,0.1049244750050871,0.1072159871442302,0.336705925248453,0.3550297995292229,0.3427170572876346,0.1030604667881707,5.749949454,2.043037184,3.6896374999999892,332.7,1,0,1,0
2024-10-05,0.08250030701284537,0.09325833959693147,0.7286617252314974,0.41705917740155873,0.21211907945668237,0.1002026931947097,5.749949454,2.043037184,3.763975000000002,332.7,0,1,1,0
2024-10-05,0.0830038069474934,0.5113527384572241,0.3100131872355064,0.3403067441692978,0.582154502991062,0.2169660237759565,5.749949454,2.043037184,3.1051750000000027,179.1,1,0,0,1
2024-10-05,0.09040894019047883,0.25380368576257967,0.21351916695473744,0.2330458827498264,0.15337696762615247,0.16440225570937386,5.749949454,2.043037184,3.0646833300000083,179.1,0,1,0,1
2024-10-05,0.06616726022090465,0.05723024286803267,0.24914737841838186,0.20198969714589632,0.8354446709831796,0.2799213309293848,5.749949454,2.043037184,3.767250000000004,179.1,1,0,0,1
2024-10-05,0.043350116658986616,0.05726912210911149,0.43035787377966317,0.36912210397755646,0.22457597297487508,0.08596198999891935,5.749949454,2.043037184,3.8401041599999957,332.7,0,1,1,0
2024-10-05,0.030443325558425417,0.036520567124191515,0.3590787141182541,0.21838922212205975,0.27683158561475124,0.09999799312047217,5.749949454,2.043037184,3.593554170000001,332.7,1,0,1,0
2024-10-06,0.06565380662004063,0.05380559561043231,0.24864717393469307,0.20520984675470827,0.8278790435639384,0.2822051414812896,5.735395608,1.954065209,3.541116669999994,178.0,1,0,0,1
2024-10-06,0.030261186549222205,0.03911169802085427,0.3587831385827863,0.21878759115240135,0.27925962418185657,0.1003712697264347,5.735395608,1.954065209,3.737062500000004,335.3,1,0,1,0
2024-10-06,0.043049438646472336,0.05691593489673843,0.42787958713494645,0.36684808081580583,0.22192507094095293,0.08521945052196758,5.735395608,1.954065209,3.886370839999998,335.3,0,1,1,0
2024-10-06,0.1205359463148015,0.2545501671912931,0.21361011323640475,0.23922060272012094,0.1530954559082272,0.17125368760591192,5.735395608,1.954065209,3.163608329999988,178.0,0,1,0,1
2024-10-06,0.2155326175722743,0.12045852949464071,0.15253967534009658,0.23809189052060234,0.1479578670560912,0.12013887495072037,5.735395608,1.954065209,3.459841670000003,178.0,0,1,0,1
2024-10-06,0.08163136564778067,0.09497339160291225,0.7287754082472849,0.4164616238560464,0.21271729185727356,0.10179614280023311,5.735395608,1.954065209,3.8152958400000045,335.3,0,1,1,0
2024-10-06,0.08881661356104369,0.23942409618161992,0.30817152473707765,0.33607407322191846,0.5720435405024985,0.21571374096885637,5.735395608,1.954065209,2.946954160000004,178.0,1,0,0,1
2024-10-06,0.10475073844215642,0.10630157467795243,0.3322722933077912,0.3556439518374488,0.35335585424730803,0.10335346886324402,5.735395608,1.954065209,3.9101416700000016,335.3,1,0,1,0
2024-10-07,0.0303450816601117,0.040836162883941256,0.358805875229598,0.2185054131423586,0.27667910007741575,0.100423448184758,5.887853138,2.120104119,3.606116659999998,325.9,1,0,1,0
2024-10-07,0.24426501284561405,0.12211969622859416,0.15231230959227413,0.2395525768589564,0.14696084643535787,0.12122659493698636,5.887853138,2.120104119,3.0810958300000095,175.1,0,1,0,1
2024-10-07,0.10795775512679032,0.10836940463786296,0.32874812418380234,0.3518428472864903,0.35397752600464494,0.10372674546920654,5.887853138,2.120104119,3.578512500000002,325.9,1,0,1,0
2024-10-07,0.08391256293026501,0.09605764495460699,0.7289345641201536,0.41339086247426493,0.2130222628615666,0.10372674546920654,5.887853138,2.120104119,3.475354159999995,325.9,0,1,1,0
2024-10-07,0.0964140979944919,0.08502890023939363,0.30571597473917267,0.3328373248503931,0.5751167100429305,0.2159706195014172,5.887853138,2.120104119,2.74272083999999,175.1,1,0,0,1
2024-10-07,0.13208891075497134,0.27180477438207634,0.21129098268282778,0.2434698724302137,0.14595209606587375,0.17330470205917803,5.887853138,2.120104119,3.0286791700000038,175.1,0,1,0,1
2024-10-07,0.07033034507890143,0.05389958788642697,0.24714656004708446,0.2087951680277825,0.81370962066296,0.29234782955368577,5.887853138,2.120104119,3.07429166,175.1,1,0,0,1
2024-10-07,0.04369397027950607,0.05743759882460019,0.42976672270872757,0.3662671260330068,0.22496305158702232,0.08456922675674253,5.887853138,2.120104119,3.509216660000007,325.9,0,1,1,0
2024-10-08,0.04371853124818987,0.057411679322253405,0.4322222727066325,0.36756182538161697,0.22451732472376665,0.08464147384176753,5.724594708,2.063646392,3.881862499999997,331.0,0,1,1,0
2024-10-08,0.0750214908520193,0.057606075527647536,0.24512300481070423,0.21196552150780174,0.8091115961714407,0.2978426218228066,5.724594708,2.063646392,3.5026541699999996,180.6,1,0,0,1
