date, T15_E_100, T12_E_50, T7_E_100, T4_E_50, T14_D_100, T5_D_50, T9_D_100, T2_D_50
17/07/2024,14.271875,10.45416667,19.47708333,13.10625,27.23958333,14.57708333,10.92916667,17.26041667
18/07/2024,13.85,9.935416667,18.54791667,12.36145833,26.00104167,14.28229167,10.021875,15.8375
19/07/2024,13.50208333,9.65625,17.56145833,11.534375,24.90208333,13.88333333,9.478125,15.04583333
20/07/2024,13.14631579,9.524731183,16.71780822,11.0630137,23.84210526,13.49863014,8.810810811,14.44657534
21/07/2024,12.8,9.475,,,22.975,,,
22/07/2024,46.25,16.35555556,27.17962963,15.03888889,21.98703704,12.43148148,7.416666667,13.43888889
23/07/2024,50.19,27.97746479,31.64084507,22.67887324,28.14929577,12.22957746,14.55070423,14.64647887
24/07/2024,,14.74411765,23.92857143,17.35428571,24.00294118,12.56,12.78,21.30571429
25/07/2024,,20.57142857,27.81041667,20.021875,24.27142857,13.60416667,15.1,21.31145833
26/07/2024,,,27.96354167,19.94479167,,14.221875,,21.25520833
27/07/2024,,,28.03333333,19.90625,,14.484375,,21.42916667
28/07/2024,,,27.99789474,19.78631579,,14.61052632,,21.31263158
29/07/2024,49.875,33.225,28.15833333,19.73645833,39.525,14.70104167,16.9375,21.38020833
30/07/2024,39.625,21.24375,28.21458333,19.69375,30.51770833,14.73541667,14.69270833,21.40104167
31/07/2024,39.678125,21.05520833,28.13958333,19.68541667,31.04270833,14.73958333,14.68541667,21.38333333
01/08/2024,22.81636364,14.81818182,24.99818182,17.11636364,23.08727273,14.86909091,13.18909091,21.49272727
02/08/2024,39.51770833,20.90520833,28.078125,19.646875,32.03958333,14.71041667,14.65208333,21.0875
03/08/2024,39.61354167,20.94583333,28.14375,19.80104167,31.56458333,14.72395833,14.70833333,21.16666667
04/08/2024,35.30208333,20.51875,27.3875,19.56770833,31.43541667,14.78020833,14.725,21.27395833
05/08/2024,35.4275,18.10123457,26.95609756,18.18902439,27.43875,14.64634146,13.95853659,20.37804878
06/08/2024,46.52678571,21.47321429,29.42678571,19.4625,29.71785714,14.45892857,15.00357143,19.96428571
07/08/2024,15.66111111,12.70555556,23.40833333,16.32777778,22.76111111,14.36666667,12.76666667,19.875
08/08/2024,62.75588235,24.33235294,31.29117647,20.41470588,38.39705882,14.28823529,15.17941176,19.26470588
21/08/2024,42.68571429,30.16507937,25.15396825,21.42380952,13.0952381,11.56984127,8.179365079,14.82857143
22/08/2024,25.93333333,14.078125,23.14791667,16.37604167,20.83645833,11.60104167,12.35833333,19.80729167
23/08/2024,23.74270833,18.36041667,21.871875,17.20416667,20.28229167,11.71875,11.13541667,19.73125
24/08/2024,26.08333333,15.58645833,22.75208333,15.99791667,20.56875,11.78020833,11.98125,19.61666667
25/08/2024,25.971875,15.01041667,22.58229167,15.17291667,20.65416667,11.840625,12.28020833,18.94270833
26/08/2024,25.73229167,14.296875,22.25104167,13.828125,20.49895833,11.86770833,12.103125,18.14791667
27/08/2024,25.49895833,14.02291667,22.12395833,13.00833333,20.48333333,11.86979167,12.05520833,17.38541667
28/08/2024,25.26770833,13.96354167,22.21354167,12.58125,20.4625,11.86666667,12.19375,16.66875
29/08/2024,25.53958333,13.87708333,22.2125,12.04166667,20.4875,11.86458333,12.31875,15.94479167
30/08/2024,25.43958333,13.82395833,22.25,11.75416667,20.546875,11.85104167,12.39479167,15.46979167
31/08/2024,25.78854167,13.88854167,22.22916667,11.68541667,20.58333333,11.83333333,12.45833333,15.015625
01/09/2024,25.57083333,13.93645833,22.19791667,11.64166667,20.628125,11.815625,12.53333333,14.840625
02/09/2024,25.43541667,13.85,22.21979167,11.684375,20.51458333,11.81354167,12.54270833,14.82708333
03/09/2024,25.45416667,13.82604167,22.13645833,11.77708333,20.59270833,11.809375,12.58541667,15.02708333
04/09/2024,25.55520833,13.89375,22.21458333,11.88020833,20.646875,11.81041667,12.70208333,14.90833333
05/09/2024,25.70208333,13.9875,22.35104167,11.9625,20.58229167,11.80416667,12.759375,14.77395833
06/09/2024,25.9375,13.74895833,22.46666667,12.065625,20.80625,11.80625,12.81354167,14.69791667
07/09/2024,25.67916667,13.79791667,22.33958333,12.05625,20.63645833,11.81458333,12.80520833,14.68125
08/09/2024,25.84895833,13.828125,22.23229167,12.125,20.53125,11.81979167,12.890625,14.61979167
09/09/2024,25.33645833,13.71145833,22.1625,12.05833333,20.45416667,11.81666667,12.89791667,14.60833333
10/09/2024,25.47916667,13.75104167,22.19270833,12.025,20.42395833,11.81979167,12.96666667,14.53333333
11/09/2024,25.48333333,13.82395833,22.153125,12.03333333,20.37604167,11.82604167,13.02604167,14.50833333
12/09/2024,25.54895833,13.74270833,22.165625,12.05729167,20.478125,11.84479167,13.03229167,14.54375
13/09/2024,25.203125,13.828125,22.06041667,12.090625,20.41770833,11.83333333,12.98645833,14.521875
14/09/2024,25.12916667,13.82291667,22.13333333,12.13645833,20.49895833,11.834375,13.06145833,14.6125
15/09/2024,25.2125,13.92395833,21.97395833,12.19895833,20.68854167,11.853125,13.14791667,14.659375
16/09/2024,25.46875,14.13333333,22.13229167,12.30833333,20.69895833,11.853125,13.24583333,14.65625
17/09/2024,25.296875,14.19479167,22.209375,12.425,20.83229167,11.87604167,13.23958333,14.6625
18/09/2024,25.2875,14.1,22.290625,12.48645833,20.73958333,11.875,13.228125,14.6875
19/09/2024,25.51666667,14.21354167,22.36770833,12.56666667,20.98229167,11.90104167,13.32708333,14.81041667
20/09/2024,25.56145833,14.17708333,22.43125,12.653125,20.93020833,11.92395833,13.32395833,14.83645833
21/09/2024,25.65625,14.14375,22.2125,12.72291667,21.16666667,11.94375,13.29583333,14.89583333
22/09/2024,25.503125,14.16458333,22.16770833,12.74270833,20.93645833,11.953125,13.34375,14.98645833
23/09/2024,25.44479167,14.321875,22.390625,12.80625,21.25208333,11.97708333,13.434375,15.01875
24/09/2024,25.48541667,14.26041667,22.415625,12.8875,21.23645833,11.99583333,13.43854167,15.14166667
25/09/2024,25.43333333,14.45520833,22.60729167,12.928125,21.27291667,12.015625,13.41458333,15.20208333
26/09/2024,25.71666667,14.56041667,22.40416667,13.00729167,21.26770833,12.040625,13.46041667,15.31875
27/09/2024,25.953125,14.63333333,22.53854167,13.09166667,21.39583333,12.06666667,13.475,15.421875
28/09/2024,25.91666667,14.76354167,22.53125,13.16979167,21.13333333,12.09583333,13.48229167,15.53645833
29/09/2024,25.91041667,14.778125,22.44583333,13.26979167,21.3125,12.13333333,13.52916667,15.68645833
30/09/2024,25.840625,14.95,22.70208333,13.38645833,21.84375,12.16666667,13.53020833,17.028125
01/10/2024,26.19791667,14.7625,22.82291667,13.503125,21.66458333,12.21979167,13.54166667,18.76145833
02/10/2024,26.190625,14.65,22.79791667,13.67291667,21.89479167,12.31145833,13.565625,18.81666667
03/10/2024,26.04479167,14.7,23.1875,13.89583333,21.85729167,12.37916667,13.603125,21.14375
04/10/2024,26.19791667,14.89166667,23.21041667,14.20833333,21.81979167,12.475,13.634375,21.63333333
05/10/2024,26.17291667,15.03020833,23.16458333,14.625,22.28020833,12.67604167,13.70520833,21.35625
06/10/2024,26.13541667,14.94166667,23.021875,15.0125,22.31875,12.878125,13.73020833,21.090625
07/10/2024,25.94270833,15.03333333,22.98541667,15.27916667,22.08020833,13.103125,13.7125,20.8875
08/10/2024,26.05625,15.053125,23.06666667,15.371875,22.053125,13.30208333,13.74270833,20.59166667
09/10/2024,25.96875,15.00416667,23.25520833,15.496875,21.82083333,13.475,13.79791667,22.52708333
10/10/2024,26.21666667,17.40104167,23.44583333,15.68333333,22.53958333,13.62395833,13.95625,22.675
11/10/2024,30.3125,15.66458333,24.52083333,15.98125,25.82604167,13.825,14.60625,22.496875
12/10/2024,30.66458333,13.36875,24.72604167,15.95,24.771875,13.99270833,14.734375,21.71875
13/10/2024,32.546875,13.51979167,25.28020833,15.7,23.48229167,13.99479167,14.890625,20.87291667
14/10/2024,30.121875,13.38020833,24.67291667,15.490625,26.38020833,13.953125,14.84895833,20.31458333
15/10/2024,30.56875,13.22916667,24.48854167,15.37083333,25.02604167,13.89791667,14.65833333,19.753125
16/10/2024,30.11666667,13.29270833,24.52395833,15.25416667,25.39479167,13.82604167,14.67708333,19.35625
17/10/2024,30.5125,13.425,24.571875,15.17083333,24.9375,13.81770833,14.796875,19.02604167
18/10/2024,30.59479167,14.490625,24.61770833,15.059375,25.55416667,13.89583333,14.78229167,18.75625
19/10/2024,30.29583333,13.20104167,24.59375,15.01770833,25.04479167,14.00833333,14.82604167,18.58958333
20/10/2024,30.73125,13.153125,24.64479167,14.90208333,25.6375,14.09895833,14.86666667,18.36145833
21/10/2024,30.93229167,13.640625,24.74479167,14.76770833,25.86979167,14.1375,15.01145833,18.13541667
22/10/2024,31.146875,14.32291667,24.99375,14.725,25.86770833,14.14479167,15.05,18.00625
23/10/2024,31.11770833,14.72395833,24.92708333,14.69895833,26.15208333,14.24791667,15.09583333,17.82395833
24/10/2024,31.1875,14.87604167,24.93333333,14.67916667,26.17083333,14.33541667,15.06875,17.65416667
25/10/2024,30.84375,15.22708333,25.01979167,14.66666667,26.36354167,14.34375,15.09583333,17.50520833
26/10/2024,31.56521739,15.52608696,25.27173913,14.66413043,27.08695652,14.47282609,15.17173913,17.36521739
27/10/2024,30.488,16.059,25.014,14.627,26.743,14.396,15.131,17.263
28/10/2024,36.876,20.888,26.647,16.413,30.161,14.416,16.12,17.201
29/10/2024,25.64375,22.21458333,24.35104167,18.15729167,23.3125,14.52604167,14.76145833,18.71666667
30/10/2024,46.14516129,24.40322581,27.28709677,19.17096774,26.36451613,15.41290323,14.56451613,21.35483871
