date, T15_E_100, T12_E_50, T7_E_100, T4_E_50, T14_D_100, T9_D_100, T5_D_50, T2_D_50
05/07/2024,51.5053875,45.84375833,51.60354583,44.80959167,53.46535417,54.75340417,51.93360833,43.84990833
06/07/2024,55.3905125,48.89437917,55.17555,47.91604583,57.7702875,58.34578333,55.86105833,46.92420417
07/07/2024,31.97293333,30.17066667,34.63207917,31.28277083,39.1427625,37.95282917,34.62697083,30.72088333
08/07/2024,7.8253125,11.11562083,10.9125125,10.3252,16.5063875,12.40873333,10.45045833,10.16103333
09/07/2024,11.39350417,14.05761667,14.41646667,13.25365417,19.357125,16.1005875,13.832525,12.70693333
10/07/2024,15.09529583,16.88269167,18.09459167,16.10578333,21.4764,19.80241667,17.14335,15.45413333
11/07/2024,18.55692083,19.55557083,21.39037083,18.73125833,24.02071667,23.10500417,20.37479167,18.060975
12/07/2024,21.639175,22.28239167,24.7569875,21.39374583,26.24312083,26.67474167,23.8632875,20.70147917
13/07/2024,24.90763333,24.75360417,27.94758333,23.76002083,29.44724167,30.38156667,26.97093333,23.13715417
14/07/2024,28.45847083,27.51567917,31.26650417,26.28347083,35.8111875,34.13039583,29.99535833,25.87724583
15/07/2024,31.9921375,29.9085625,34.559775,28.74745833,42.1001375,37.51840417,33.38175,28.4258625
16/07/2024,35.3219875,32.4818,37.55791667,30.93983333,43.99659583,40.3913375,36.41879583,30.57931667
17/07/2024,38.61758333,34.75335,40.47605833,33.0895125,48.63275833,43.48891667,39.40802083,32.5123375
18/07/2024,41.66205,37.22745833,43.4765,34.9594,51.80065417,46.62471667,42.17489167,34.38560417
19/07/2024,44.692475,39.54015417,46.34615,36.7355125,54.419925,50.34919167,44.89050833,36.02630417
20/07/2024,47.77011667,41.97476667,49.34081667,38.59977083,57.22480833,52.64639583,47.71428333,37.7704
21/07/2024,49.08696667,43.5622,51.23996667,39.63533333,58.26776667,54.2867,49.19526667,38.7416
22/07/2024,9.7604,10.488225,11.26005833,9.039341667,14.36096667,13.01363333,10.34265,9.350766667
23/07/2024,12.60462,13.228175,14.15642,10.88221,17.24781,16.100215,12.73462,11.64185
24/07/2024,15.550875,15.8149375,16.80005,13.0779625,20.4256375,19.1155625,16.1043875,14.124
25/07/2024,19.78899583,19.50632083,21.2784875,15.84520417,27.36837083,23.19114167,20.04797917,17.30424583
26/07/2024,22.58779167,21.7432125,23.84704583,17.72169583,37.35037917,25.967825,22.71135417,19.25854167
27/07/2024,25.95494167,24.66180833,27.1126875,20.130725,39.6175625,29.34014167,25.6638125,21.7827
28/07/2024,28.8657875,26.96164583,28.45279583,22.1344375,37.22377917,32.27632083,27.9958,23.86763333
29/07/2024,32.10364583,29.44123333,31.27934583,24.0944125,39.40707917,35.51079167,30.9137625,26.1999625
30/07/2024,35.29600833,32.0310375,34.21277083,26.08162083,42.9448,38.64565,33.77439583,28.65264167
31/07/2024,38.728525,34.93547083,37.34739167,28.48505,46.59562917,41.84965,36.85822917,31.3945875
01/08/2024,40.8514375,36.6799625,39.2316125,29.92129375,49.16903125,43.8956375,38.94216875,33.12035625
02/08/2024,43.66814167,38.52769583,41.7538125,32.12966667,52.275025,46.65219583,41.52022917,35.137425
03/08/2024,47.18115833,40.89664167,44.64229583,34.71028333,55.32075833,49.8994375,44.55767917,37.67397917
04/08/2024,41.4206125,32.2722375,36.0381875,30.30229583,42.532375,40.74685,38.07949167,33.72634583
05/08/2024,11.46474545,11.66230455,10.56550909,14.19380909,14.87330909,13.28905455,13.05086364,11.11206818
06/08/2024,15.98124375,15.6309,15.0495125,17.79645625,19.7055875,18.13156875,18.4362125,15.1079125
07/08/2024,18.237075,17.0742375,16.860975,18.99875,22.040425,20.1616125,19.176475,16.3176375
08/08/2024,21.39620833,19.66810833,19.83737083,21.42159167,29.09900833,23.17169583,25.8408375,19.2822125
09/08/2024,24.3444875,22.16108333,23.0344625,23.62175,28.3338,26.32645417,28.672325,21.70579583
10/08/2024,27.74618462,24.55907692,25.89329231,25.62146154,31.23012308,29.52097692,30.86770769,23.79666923
21/08/2024,62.39515455,53.94557273,61.12845455,45.00851818,66.63473636,67.07788182,59.96884545,46.77747273
22/08/2024,65.17827083,56.37182917,63.8073125,47.450275,69.81594167,70.25431667,63.00334583,48.95159167
23/08/2024,68.362375,58.79590417,66.8746,49.79813333,73.24547083,73.80740417,64.89935417,51.2605125
24/08/2024,71.29075,61.5533125,70.04331667,52.49289167,77.03202083,77.46023333,67.79895833,53.59475833
25/08/2024,74.78885,64.36935,73.52279167,54.84184167,80.53853333,81.11909583,70.3746,55.96400417
26/08/2024,78.27124583,67.120425,76.94595,57.0867625,83.81789167,84.55584583,73.1156,58.20725833
27/08/2024,81.274075,69.42420833,79.95893333,58.93689583,87.07291667,87.76348333,75.72236667,60.14032083
28/08/2024,84.47820417,72.00545417,83.14106667,60.40101667,90.79329583,91.06071667,79.12620833,62.11223333
29/08/2024,87.36222083,74.58169167,86.0894125,62.47988333,94.154475,93.99027917,82.06450417,64.060725
30/08/2024,90.68827083,77.48989167,89.34609167,64.804375,97.624275,96.87275417,85.18075417,66.37503333
31/08/2024,93.83659167,80.21166667,92.6348875,67.09114167,101.1043458,99.64709583,88.17505,68.66857083
01/09/2024,53.60567917,49.53765,55.33734583,40.29860417,59.22127083,57.55412917,58.43010833,41.13804167
02/09/2024,12.1207375,14.6933375,17.4013625,11.91424167,16.95115417,14.69164167,18.61657917,13.29870833
03/09/2024,15.3909375,17.48292917,20.549825,14.40589583,20.26716667,18.17010417,21.5365625,15.76330833
04/09/2024,18.32220417,20.50047083,23.93796667,17.05958333,23.77212083,21.3619625,24.6996125,18.38482083
05/09/2024,21.78487917,23.48749167,27.16192083,18.244125,27.1399125,24.59946667,27.84569583,21.00460833
06/09/2024,25.28666667,26.4121625,30.464025,21.3025125,30.80082917,28.05219583,31.10885833,23.58737917
07/09/2024,28.81586667,29.45054583,33.7884875,24.601475,34.34025833,31.527275,34.4232,26.2483
08/09/2024,32.32312917,32.43314167,36.996225,27.04914583,37.80696667,34.93809583,37.67155833,28.9041875
09/09/2024,35.7977125,35.35762083,40.25074583,29.53195417,41.267975,38.46680833,40.82112917,31.48343333
10/09/2024,39.51367917,38.5929375,43.62155417,32.42690417,45.02637917,42.15409167,44.17500417,34.19055417
11/09/2024,43.094575,41.60682917,47.03142917,35.1125125,48.67997917,45.90926667,47.58150417,36.78306667
12/09/2024,46.65829583,44.508775,50.2075,37.57623333,52.1420375,49.41367917,50.664475,39.24844167
13/09/2024,50.04835833,47.3419375,53.22700833,40.06047917,55.6169375,52.68367917,53.70600833,41.46193333
14/09/2024,53.54670833,50.25804167,56.386825,42.726125,59.336975,56.58485,56.81842917,44.185125
15/09/2024,40.53614167,39.57674167,32.63814167,46.19555,46.1349,37.46378333,37.8006,31.9062875
16/09/2024,10.32000417,14.91859583,11.222125,11.38797917,15.58037917,11.02409167,13.9741625,8.321120833
17/09/2024,13.26437917,17.79335417,14.34414167,13.8211875,19.15748333,14.05980417,16.76777083,10.77307917
18/09/2024,17.052225,20.54715833,17.60564583,16.29229583,22.667825,17.834125,20.1460375,13.3795625
19/09/2024,20.78352917,23.57094167,21.00355417,18.98787917,26.40067083,21.3302,23.2121625,15.95335417
20/09/2024,24.3299375,26.72984167,24.5279375,21.8132125,30.28912083,24.91212083,26.58259583,18.84800417
21/09/2024,27.95741667,29.42649583,27.588425,24.16957917,33.89302083,28.157125,29.5094375,21.1873875
22/09/2024,31.849175,32.73939583,31.38035833,27.20002083,37.78460417,31.8203625,33.07620417,23.98265417
23/09/2024,35.59168333,35.84045417,34.93503333,29.96954167,41.43213333,35.48674583,36.3938625,26.69475
24/09/2024,39.1646625,38.85830833,38.413225,32.77919167,45.01530833,38.88875,39.52342917,29.43836667
25/09/2024,42.87996667,42.04896667,41.93389167,35.6685375,48.92870417,42.1048125,42.81224583,32.13472917
26/09/2024,46.8365875,45.29642917,45.62477917,38.58406667,52.86858333,45.878625,46.22897917,34.924925
27/09/2024,50.82107917,48.63276667,49.4332875,41.56515,56.98834167,49.39434167,49.70236667,37.87901667
28/09/2024,54.50356667,51.61957083,53.02095833,44.40623333,62.133275,52.95660417,52.9752375,40.4881125
29/09/2024,58.13862083,54.5641125,56.52399583,47.2509625,65.41962917,32.744675,56.12964167,43.13825417
30/09/2024,61.98880417,57.64605417,60.3031625,50.29250417,69.20355,12.23680417,59.49755417,46.05976667
01/10/2024,65.76703333,60.6407375,64.0729375,53.21623333,72.10331667,15.86680417,63.0981125,48.9564625
02/10/2024,69.54900417,63.759375,67.82785417,56.14197083,75.776975,19.3936125,66.18455833,51.8941
03/10/2024,73.32762917,67.12199583,71.57442083,59.11912917,79.58742083,22.84992917,69.34395417,54.94257083
04/10/2024,77.40672083,70.4020875,75.56881667,62.14515417,83.40945833,26.2658,73.02015,58.30355417
05/10/2024,81.17069583,73.4838875,79.40892083,65.2098375,87.09909583,29.85935417,76.7874,61.40872917
06/10/2024,84.98599167,76.94372917,83.29529167,68.37344583,91.0092375,33.59641667,80.32851667,64.35568333
07/10/2024,88.46134583,80.024825,86.80450833,71.402125,94.58775,37.20253333,83.40280833,67.09840417
08/10/2024,92.46511667,83.4410375,90.68637083,74.0869625,98.36494583,41.06248333,86.9054625,70.30945417
